Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1994,-0.5234929842797919,1.5110537653206455,-5.6340314843984745,4.376553375931113,0.6982865496668348,-2.298745335544479,-7.083387188746381,-4.298837820296515,4.935204863118504,-0.80521523520657,-2.131084323503663,-2.0495355732681384
1995,-0.9963992196173557,-3.3861383427466873,-2.383592905713932,-2.870104060144717,-1.648355010572984,-2.7020836644729838,-2.38385373619794,-2.697961984899486,4.328556467996908,1.7000026274881979,-0.9633169874264149,-0.9469381348584293
1996,-1.4058768322108353,-2.44697492883317,-2.758139519200568,-2.7682060203456547,4.418324197965111,-3.5726772095835506,-0.8820278191869716,3.1239054363126364,-0.7999148064969067,2.1311313053869143,-2.11364940273856,-4.526990245171413
1997,-1.9269171871227881,-1.8180666659480342,0.20078987386660518,-4.190608983842185,2.6630284250677563,1.4668865962051567,-3.8332454839393537,2.5280889166428597,-4.139577158413093,-1.3325870113922234,-1.2263500322913456,-1.3414761815967187
1998,-4.779977489211959,-2.4102854014890105,-1.3483812430805413,-0.8518202521992885,0.942859610672061,-0.6285920842824616,-0.4896513571537403,-3.0975204351764947,0.06706219123455337,-0.5893643925703715,-1.9249773144606421,-6.828504339842473
1999,-0.1668449341362414,-1.5135751788749414,-2.0193286694872543,-0.5292169125132337,-0.6973242008009418,7.4343695431212184,-0.10235058422409433,0.7241299839698673,-1.7640272787322437,1.4207553676813933,-1.5008787649589508,-6.746262863902265
2000,-5.030387441300773,-0.7200418786314987,-0.9581934443848353,-3.5283704735605435,-4.3470272076368275,-0.7981253388059115,2.210687694600674,-1.2179324969440855,1.3104389945959938,-2.2420495564521135,-3.373222542973535,-5.722585658917414
2001,-3.883400686652789,-0.07299456000886409,-3.476886391172818,-1.6623200621432934,-4.593037543920124,-4.753134749015624,-1.6868723362939007,-0.348477780468175,8.065372177381743,0.027984307968468253,-4.741828844965971,-3.628878168671135
2002,-2.7268488039390575,1.2446463734641129,-5.233500472459878,-1.588455122358635,-0.9276886255033638,2.934160607019647,4.393032036641916,-4.510626850077681,6.778072060573333,-3.8881692038793525,-4.991860029854549,-3.0841443215298425
2003,-4.875697124604617,-0.72091832134997,-1.0551966791510503,-2.257423375959845,3.8263908862879497,-0.12871156110165669,-0.965964662816086,2.902951082357732,0.3561304788513582,2.94950312422779,-2.097802163143184,-0.932754370476194
2004,-4.044107895506692,-5.509894885514739,-7.1420904984274545,-0.9832223595571532,-0.705023817426466,0.4273483065160891,-0.9802910742866409,4.085958892596209,-1.9024267050035153,0.891577617201459,-5.673767830924096,-6.837967862959652
2005,1.06868302433742,-1.275089972234886,-5.173704658388781,-2.676693764641165,3.0011155400636893,-1.5132262349436452,3.71000390789774,3.1973154419558463,0.9383995521704102,0.7315917838343667,-2.1609472974822634,-1.710688654481109
2006,1.2303169651319947,-7.881325851772168,-3.6538315702573407,-1.94233873381112,-6.449881502790084,2.8520441677890056,0.6494179894613078,2.7299937068289233,1.9474698082820359,-0.4056471991727499,-2.8792602371561067,-4.394661260675354
2007,-3.4314955192341094,-0.6374567518148926,-2.0719563873095224,-8.848497295900286,1.3984370082006987,-2.472796419942912,-0.8613333768239937,3.7434627211810207,1.261496228752587,5.138930603400643,-4.209892359456743,0.27053298170736184
2008,1.9853719627608606,-2.5896686268994666,-4.207174146796732,-0.4040277351385312,-0.10115437977221456,-7.546597259592945,-1.0554086469120434,-0.8249776528775276,7.492904364132132,0.17508556682870696,-5.654763751499041,-6.400814338726142
2009,-4.887747126391431,1.6373886903709403,-2.6810511978292513,0.9625551547587476,4.872518875543837,5.280238557364421,8.744463379663255,1.057899789022258,7.283232362492655,1.7431510524526783,-2.671686780826514,-5.241653046990203
2010,-2.750168448929222,-2.8220707495875517,-7.779030097253355,-7.12061507669907,2.0192969475417586,4.465742928970168,6.720549143347711,-3.438195672294145,3.4113794344900934,-0.3124067853027359,-7.60404478756998,-4.142982129018601
2011,-3.4249338093376562,0.9665907113346468,-4.168736466024132,-1.3633852773327952,-1.9447012949670914,1.3935513381034619,-0.1810017859803518,-0.22046824772514856,-0.672685746375947,-0.7281212318584376,-7.0738580699662625,-2.374220461036032
2012,0.7062631968222829,0.2086393932957925,-1.6890920421568594,-3.606474507256271,4.038377533027761,1.6630978912107095,1.482559335639214,0.8501511283478332,-3.0660636342240326,1.7849549921370746,-4.168678808737762,-5.430116466130455
2013,-1.5303642484853652,2.004643802088239,-3.510828162701776,-1.2541169907332859,1.433053022613731,0.24248330744876026,1.8146447650458468,-0.2752340802332338,-1.5676005754176645,-4.13277701153879,-2.4733699605304644,-3.0072248015153087
2014,-0.5270462704498265,2.048376787616988,0.25418098901953307,1.4901531361051366,0.4311894593505564,2.2646828691058234,1.7145353204607299,1.311198502387158,4.038783976345674,1.4592251890846049,-3.3959957518382926,-2.786343967243698
2015,-0.678932041925152,-4.127868757076574,-0.6701196312249398,-0.7610053363890433,-0.05871613224460984,5.170781456950225,-8.175275257747698,-2.8947137717458435,5.944189565352615,-1.2783421838961087,-2.977142368458073,-4.393652629361394
2016,-7.290132480813957,-5.2070676357242025,-5.1184328165797295,-3.1980016416764974,0.6559523799691142,-4.587060322816857,1.9139006448051123,8.821876200997577,-2.189120535052349,2.2857386349876325,-2.413789446480338,-5.381531778436196
2017,1.246950184407705,-2.4899649951047444,-2.688456111565519,-3.5670261248514974,-0.6948485086026325,0.105287933395689,1.4461946324455974,4.135952740156577,3.7905838715441544,2.29360343232462,-2.6822082679748713,-0.9699684062322673
2018,-4.0624576468685865,-4.0498321134563,-1.886039240301396,-0.7889946642299949,5.038958060443629,2.6862152901620613,4.452177580489801,2.7845034048771846,4.378267322801753,-1.211571192521208,-3.3001339908886362,-3.5332625023748867
2019,0.6385554018322086,-0.5593534015490288,-2.819173253393955,-1.8338207048654882,3.9187798612917852,7.028144356122651,-2.542294837512808,1.4124838339275378,-0.21458643952129322,1.1650688482788536,0.3139601843945005,-3.9011566488691254
