"wpsh-9","wpsh-10","wpsh-11","wpsh-12","wpsh-1","wpsh-2","wpsh-3","wpsh-4","wpsh-5","iod-9","iod-10","iod-11","iod-12","iod-1","iod-2","iod-3","iod-4","iod-5","pdo-9","pdo-10","pdo-11","pdo-12","pdo-1","pdo-2","pdo-3","pdo-4","pdo-5","nin3-9","nin3-10","nin3-11","nin3-12","nin3-1","nin3-2","nin3-3","nin3-4","nin3-5","seu-9","seu-10","seu-11","seu-12","seu-1","seu-2","seu-3","seu-4","seu-5","nao-9","nao-10","nao-11","nao-12","nao-1","nao-2","nao-3","nao-4","nao-5","snao-9","snao-10","snao-11","snao-12","snao-1","snao-2","snao-3","snao-4","snao-5","scand-9","scand-10","scand-11","scand-12","scand-1","scand-2","scand-3","scand-4","scand-5","ao-9","ao-10","ao-11","ao-12","ao-1","ao-2","ao-3","ao-4","ao-5","eawr-9","eawr-10","eawr-11","eawr-12","eawr-1","eawr-2","eawr-3","eawr-4","eawr-5","peu-9","peu-10","peu-11","peu-12","peu-1","peu-2","peu-3","peu-4","peu-5","cgt-9","cgt-10","cgt-11","cgt-12","cgt-1","cgt-2","cgt-3","cgt-4","cgt-5","pstratu-9","pstratu-10","pstratu-11","pstratu-12","pstratu-1","pstratu-2","pstratu-3","pstratu-4","pstratu-5","mjopc1a-9","mjopc1a-10","mjopc1a-11","mjopc1a-12","mjopc1a-1","mjopc1a-2","mjopc1a-3","mjopc1a-4","mjopc1a-5","mjopc1b-9","mjopc1b-10","mjopc1b-11","mjopc1b-12","mjopc1b-1","mjopc1b-2","mjopc1b-3","mjopc1b-4","mjopc1b-5","amo-9","amo-10","amo-11","amo-12","amo-1","amo-2","amo-3","amo-4","amo-5"
"2003"," 14700.750000000"," 14821.736000000"," 14916.028000000"," 15004.924000000"," 14942.716000000"," 14892.979000000"," 14887.410000000"," 14848.484000000"," 14662.408000000","     0.392000000","     0.565000000","     0.220000000","    -0.088000000","    -0.174000000","     0.097000000","     0.061000000","    -0.024000000","    -0.084000000","     0.103600000","     0.144500000","     1.083700000","     1.552100000","     1.524500000","     1.251800000","     1.123300000","     0.557800000","     0.183500000","     0.471191000","     0.918266000","     1.223350000","     1.225150000","     0.744324000","     0.321362000","     0.129673000","    -0.370865000","    -0.846119000","     2.319407000","    13.473120000","    21.441370000","    29.699110000","    31.058670000","    30.730270000","    26.065640000","    17.995720000","    10.758270000","    -3.580000000","    -1.500000000","    -0.270000000","    -0.980000000","     0.150000000","     1.340000000","     1.080000000","    -1.740000000","     1.170000000","     0.939863200","    -1.050197000","    -1.356204000","     0.848396400","    -0.301903600","     0.927336200","     1.409843000","     0.667882300","    -0.344005700","     0.880000000","     0.060000000","     0.800000000","     0.960000000","    -0.510000000","     1.550000000","    -0.360000000","     0.900000000","    -0.670000000","    -0.043000000","    -1.489000000","    -1.425000000","    -1.592000000","    -0.472000000","     0.128000000","     0.933000000","    -0.178000000","     1.017000000","     0.460000000","     0.780000000","     0.450000000","     1.600000000","    -0.390000000","     0.870000000","     1.240000000","     0.310000000","    -0.850000000","     1.730000000","    -0.840000000","    -0.040000000","    -0.300000000","     1.240000000","     1.090000000","     1.010000000","     0.800000000","     0.040000000","120128.677065167","118538.419608419","116899.448613717","115012.510974453","115160.848542699","114690.058963310","115569.282195425","117726.474221702","117887.509886708","     8.688997634","    20.936583734","    35.164242744","    35.797643292","    18.357038509","    17.239422057","    13.192723982","    -4.105798626","   -11.303879861","     1.401503620","    -1.591538583","    -1.444512609","    -1.194739833","    -0.724353109","     0.934011281","     0.260724263","     1.190673241","     0.369782188","     0.742212113","    -0.975891777","    -1.047968613","    -0.202718422","     0.340796373","     0.522142417","     0.294866567","     0.405688502","     0.453842808","     0.100000000","     0.100000000","     0.100000000","     0.110000000","     0.110000000","     0.110000000","     0.120000000","     0.120000000","     0.120000000"
"2004"," 14704.597000000"," 14779.412000000"," 14905.899000000"," 14931.354500000"," 14892.337000000"," 14863.959000000"," 14821.702000000"," 14762.934000000"," 14787.698000000","     0.045000000","    -0.084000000","    -0.036000000","     0.258000000","     0.109000000","     0.194000000","     0.177000000","    -0.005000000","    -0.485000000","     0.140200000","     1.013600000","     0.045300000","    -0.256100000","     0.085400000","     0.085100000","     0.463400000","     0.461900000","     0.926400000","    -0.006528850","     0.378798000","     0.337162000","     0.511065000","     0.464903000","     0.187691000","    -0.018707300","     0.016174300","    -0.272589000","     0.948759000","    10.434300000","    20.876680000","    26.213460000","    29.965990000","    27.499450000","    23.201580000","    16.924940000","    10.425130000","     0.350000000","    -3.680000000","     0.310000000","    -0.850000000","     0.200000000","    -1.230000000","     1.070000000","     1.080000000","    -0.670000000","     0.925495800","     0.045435990","    -0.111267200","     0.284274600","    -1.487259000","     0.297358400","     1.056363000","     0.517606200","     0.099028980","    -0.130000000","    -0.620000000","     1.510000000","    -0.940000000","    -0.250000000","    -0.140000000","     1.120000000","     1.040000000","    -1.530000000","     0.467000000","    -0.670000000","     0.642000000","     0.265000000","    -1.686000000","    -1.528000000","     0.318000000","    -0.409000000","    -0.094000000","    -1.040000000","    -0.580000000","     0.320000000","     0.310000000","    -0.350000000","     0.630000000","     0.870000000","     0.900000000","    -0.120000000","     1.430000000","    -0.890000000","    -0.690000000","     0.670000000","    -0.230000000","    -1.200000000","    -1.130000000","    -1.730000000","    -1.200000000","120674.042954728","118316.571882217","116329.123286951","115584.111211425","114759.015396523","115478.079158858","116971.345109430","117438.565454325","119144.832034036","     8.471039367","    14.320508449","    33.593280284","    26.926733878","     1.393075670","    13.877552690","    25.666760722","    13.635921291","    -9.838597667","     0.740109890","    -0.221195979","     0.846625932","     0.533453206","    -1.355567919","    -0.679277993","     1.039040106","     1.100220116","    -0.800346120","     0.334069468","    -0.083303113","     0.409417673","     0.384059448","     1.537496617","    -0.197537613","     0.151255507","     0.695047552","     1.688426510","     0.120000000","     0.120000000","     0.120000000","     0.120000000","     0.120000000","     0.120000000","     0.110000000","     0.110000000","     0.110000000"
"2005"," 14811.677000000"," 14785.854500000"," 14964.394000000"," 14896.368000000"," 14796.532000000"," 14957.008000000"," 14961.415000000"," 14909.342000000"," 14708.411000000","     0.000000000","     0.155000000","    -0.030000000","    -0.063000000","    -0.058000000","    -0.480000000","    -0.332000000","     0.160000000","     0.046000000","     0.719000000","    -0.151900000","    -0.732500000","    -0.488400000","     0.223700000","     0.546100000","     0.993400000","     0.832100000","     1.798200000","     0.295273000","     0.455496000","     0.475542000","     0.518496000","     0.305563000","    -0.065158800","    -0.131037000","     0.198494000","     0.302061000","     1.259629000","    10.954440000","    20.742800000","    28.179650000","    28.772500000","    31.188960000","    25.519080000","    17.289140000","     8.941306000","     2.510000000","    -2.180000000","    -0.550000000","     1.270000000","     1.820000000","    -2.250000000","    -1.290000000","     0.710000000","    -0.130000000","     0.034684260","    -1.241425000","     1.015904000","     0.686566700","     0.619671600","     1.309986000","    -0.278303600","    -0.106722700","    -0.545428500","    -0.210000000","     0.550000000","    -0.970000000","     0.130000000","    -0.360000000","     0.740000000","    -0.690000000","     0.170000000","    -1.490000000","     0.855000000","    -0.515000000","     0.678000000","     1.230000000","     0.356000000","    -1.271000000","    -1.348000000","    -0.046000000","    -0.763000000","    -0.170000000","    -0.430000000","     0.100000000","     0.240000000","     0.080000000","    -0.650000000","     0.400000000","    -0.020000000","    -1.300000000","    -0.660000000","    -0.490000000","     0.430000000","     0.020000000","    -1.180000000","    -0.510000000","     0.800000000","     0.380000000","    -0.370000000","120628.202099685","118028.711684275","116922.849334794","115529.943811883","114295.616872240","114161.617987985","116151.630521008","117394.523586812","117798.968116186","     9.880064797","    17.408149750","    22.130639013","    45.482408093","    52.247079172","    32.162760343","     4.109771508","    -5.229863449","    -8.546803321","    -0.241489284","    -0.952703345","     0.431358490","    -0.655113286","    -0.526783643","    -2.443889428","     0.030237889","    -0.224701157","     0.156770930","     0.061744818","    -0.620175100","     0.018495989","    -0.092354756","     0.179402290","    -1.616995202","     0.238300383","     0.226189660","    -0.337339575","     0.100000000","     0.100000000","     0.100000000","     0.100000000","     0.100000000","     0.100000000","     0.100000000","     0.100000000","     0.100000000"
"2006"," 14717.430000000"," 14863.923000000"," 14878.597000000"," 14899.317000000"," 14859.785000000"," 15008.491000000"," 14795.555000000"," 14788.305000000"," 14835.576000000","    -0.428000000","    -0.276000000","    -0.149000000","    -0.230000000","    -0.070000000","    -0.225000000","    -0.126000000","     0.060000000","    -0.128000000","    -0.432400000","    -1.266500000","    -1.312600000","     0.057400000","     0.804600000","     0.723900000","    -0.046300000","    -0.088400000","    -0.060700000","    -0.280909000","    -0.443213000","    -0.947557000","    -1.297230000","    -0.865498000","    -0.353020000","    -0.538307000","    -0.200214000","    -0.082458500","     0.910369000","     9.423456000","    19.037340000","    27.435200000","    31.486250000","    29.185460000","    24.857440000","    17.904200000","    10.130840000","     0.500000000","    -0.450000000","    -1.010000000","    -0.810000000","    -0.100000000","    -1.240000000","    -1.120000000","     0.570000000","    -0.220000000","    -0.445521300","    -0.643495500","     0.486748600","     0.787926900","     1.795130000","     0.059589330","    -1.461481000","     0.393229600","    -1.420322000","    -0.500000000","     0.480000000","     0.490000000","     0.940000000","     2.110000000","     0.120000000","    -0.660000000","    -0.110000000","     0.130000000","     0.802000000","     0.030000000","     0.228000000","    -2.104000000","    -0.170000000","    -0.156000000","    -1.604000000","     0.138000000","     0.156000000","    -0.910000000","    -0.880000000","    -1.140000000","    -0.710000000","     0.820000000","    -0.610000000","     1.520000000","    -0.860000000","    -0.930000000","     1.340000000","     0.310000000","     0.250000000","     0.030000000","    -1.860000000","     0.540000000","    -0.900000000","    -1.600000000","     0.070000000","121022.306676872","118541.028146351","116263.245097642","115669.552093018","114070.010662324","115961.648528757","115797.964557584","117401.451771132","119978.236572859","    10.879393411","    18.100784025","    21.991215229","    30.360443731","     4.293772390","     2.462219792","    17.595125444","    10.335060167","    -4.267764340","    -0.607919795","     1.579346047","    -0.173973212","    -0.229655381","    -0.707611340","     0.097914275","    -0.291248876","     0.070825436","     0.489333906","    -0.890212654","     0.937886971","     0.005469515","    -0.217286460","     0.451556486","    -0.483516304","    -0.265618878","     0.157717752","    -0.754861722","     0.110000000","     0.110000000","     0.120000000","     0.120000000","     0.120000000","     0.130000000","     0.130000000","     0.130000000","     0.130000000"
"2007"," 14698.839000000"," 14764.396000000"," 14918.563000000"," 14988.763000000"," 15027.711000000"," 14878.037000000"," 14817.979000000"," 14859.246000000"," 14745.737000000","     0.534000000","     0.736000000","     0.624000000","     0.241000000","     0.290000000","     0.230000000","     0.216000000","     0.175000000","     0.349000000","    -0.846700000","    -0.090700000","    -0.291600000","    -0.074400000","    -0.196400000","     0.006300000","    -0.352900000","     0.120100000","     0.192700000","     0.685183000","     0.846777000","     0.912243000","     1.040510000","     0.667244000","     0.039691900","    -0.326927000","    -0.392735000","    -0.715168000","     1.399628000","    11.786050000","    20.839790000","    25.961860000","    27.455360000","    27.701910000","    24.024880000","    15.385680000","     8.738283000","    -1.020000000","    -1.970000000","     2.000000000","     3.030000000","     1.760000000","     0.420000000","     2.030000000","    -0.100000000","     0.620000000","    -1.507446000","    -2.203041000","    -0.935806300","     0.622822800","    -0.509369700","    -1.075662000","     0.835869200","     1.120619000","    -1.276057000","     0.450000000","     1.220000000","    -0.450000000","    -0.040000000","    -2.330000000","     0.540000000","     0.530000000","    -1.320000000","     0.420000000","     0.606000000","    -1.029000000","     0.521000000","     2.282000000","     2.034000000","    -1.307000000","     1.182000000","     0.544000000","     0.894000000","     0.410000000","     0.500000000","    -0.270000000","     1.310000000","     0.000000000","     0.740000000","    -0.020000000","     1.530000000","     0.030000000","     1.730000000","    -0.500000000","    -0.970000000","     0.540000000","    -0.190000000","    -1.140000000","    -0.080000000","    -0.160000000","     0.010000000","120104.017940255","118665.051786272","116286.090972173","115268.443647833","115338.673499521","114759.772809223","115550.566450050","118091.070184745","119180.205772845","     8.782881967","    14.768440693","    30.364016215","    40.340062480","    38.111303883","    24.616867832","    15.994598992","     1.369141187","   -10.608292980","    -1.084625042","    -2.084427513","     1.178956780","    -0.545102344","     0.113928696","     1.623689563","     0.522246742","     1.098049503","     0.615657328","    -0.740285994","    -1.338274862","     0.425487143","     0.822972176","    -0.526180285","     0.873359218","    -0.134660459","     0.700133369","    -0.509962358","     0.130000000","     0.130000000","     0.130000000","     0.130000000","     0.130000000","     0.130000000","     0.130000000","     0.130000000","     0.130000000"
"2008"," 14604.191000000"," 14788.113000000"," 14762.450000000"," 14855.232000000"," 14903.475000000"," 14824.439000000"," 14790.061000000"," 14768.755000000"," 14611.294000000","     0.341000000","     0.227000000","     0.100000000","    -0.157000000","     0.180000000","     0.008000000","     0.197000000","    -0.078000000","     0.258000000","    -0.311300000","    -1.600200000","    -1.108600000","    -0.467100000","    -0.967600000","    -0.853800000","    -0.680500000","    -1.117300000","    -0.960400000","    -1.330440000","    -1.492300000","    -1.727100000","    -1.689890000","    -1.565130000","    -1.196480000","    -0.684837000","    -0.401134000","    -0.126238000","     0.707093000","     8.336136000","    20.031260000","    26.620160000","    32.265050000","    29.521930000","    21.343390000","    15.029260000","     8.585985000","    -1.180000000","    -0.020000000","    -1.670000000","     1.360000000","     1.850000000","     1.790000000","     0.370000000","    -2.020000000","    -3.260000000","     0.605291900","     1.479054000","     0.936548500","     0.881968100","    -0.472103600","     0.652234700","    -1.354306000","    -1.082677000","    -0.393139000","    -0.530000000","    -0.160000000","    -0.810000000","     0.430000000","     0.460000000","    -0.210000000","    -1.760000000","     0.180000000","     0.530000000","     0.179000000","     0.383000000","    -0.519000000","     0.821000000","     0.819000000","     0.938000000","     0.586000000","    -0.455000000","    -1.205000000","    -0.770000000","    -1.070000000","    -0.500000000","     0.280000000","    -0.640000000","     0.120000000","    -0.470000000","    -0.380000000","     0.710000000","     0.890000000","    -0.810000000","    -0.650000000","    -0.150000000","    -0.350000000","     0.260000000","    -0.070000000","    -0.550000000","     0.070000000","120983.037990855","118067.559424629","117162.850137354","114999.329122639","113730.515848986","115285.913678685","116505.788647965","117210.496679756","118865.650138600","     8.187749974","    14.589489352","    22.598407332","    41.255544355","    41.434592093","    14.172555077","     2.873151898","     2.809861105","    -3.583212339","    -2.192393769","    -0.297438449","    -1.158242626","    -0.219260584","     0.056341544","     0.952987349","    -1.261919568","     0.880304225","     1.328740416","    -1.520780237","    -0.295176558","    -0.249779989","     0.816796480","    -0.150677467","     0.460486950","    -0.406987322","     0.304084667","    -1.160909555","     0.150000000","     0.150000000","     0.150000000","     0.160000000","     0.160000000","     0.160000000","     0.160000000","     0.160000000","     0.160000000"
"2009"," 14709.051000000"," 14927.513000000"," 14944.561000000"," 14860.916000000"," 14901.126000000"," 14828.497000000"," 14826.854500000"," 14761.348000000"," 14686.195000000","     0.192000000","     0.188000000","    -0.005000000","     0.016000000","     0.097000000","     0.243000000","     0.200000000","     0.201000000","     0.336000000","    -1.033400000","    -1.161500000","    -0.964300000","    -0.864400000","    -1.274400000","    -1.251800000","    -1.494900000","    -1.555400000","    -0.760000000","     0.006612780","    -0.024803200","    -0.156548000","    -0.646326000","    -0.581436000","    -0.447138000","    -0.723127000","    -0.006225590","     0.399061000","     1.187445000","     8.698122000","    19.203700000","    26.332490000","    29.699640000","    27.640120000","    23.792980000","    15.795330000","     8.858910000","    -2.070000000","     0.010000000","    -1.300000000","    -0.580000000","     0.600000000","    -1.430000000","     0.150000000","     1.740000000","     1.520000000","     1.701815000","    -0.412026500","     0.116733000","     1.310012000","    -0.615699800","    -0.115335200","    -0.085712660","     0.188359100","     1.245229000","     1.160000000","    -0.970000000","    -0.710000000","     0.380000000","     0.060000000","     0.530000000","    -0.510000000","    -0.120000000","     0.380000000","    -0.327000000","     1.676000000","     0.092000000","     0.648000000","     0.800000000","    -0.672000000","     0.121000000","     0.973000000","     1.194000000","    -0.770000000","    -0.900000000","    -1.280000000","    -1.460000000","    -1.330000000","    -1.170000000","     0.180000000","     1.260000000","     0.210000000","    -0.310000000","     1.370000000","     0.580000000","    -0.480000000","     0.570000000","    -0.080000000","    -0.710000000","     1.500000000","    -0.590000000","119718.910522481","118497.409344087","116842.119605872","115553.018199047","114936.530315517","114937.574320481","115999.686128044","116567.177637436","118996.757826198","     7.999613404","    21.001102140","    29.288835875","    33.007526828","    31.475248660","    -5.403241571","    15.616543308","    16.456097174","    -3.633046606","    -0.787346181","     2.141363482","    -0.221407685","    -0.685991675","    -0.676806136","     0.821998630","     0.431464704","    -0.864786904","     0.453102735","    -0.500618517","     1.165575825","    -0.307727297","    -0.055733043","     0.698539744","     0.541296188","     0.337461147","    -0.895858133","    -0.741778853","     0.160000000","     0.160000000","     0.160000000","     0.160000000","     0.160000000","     0.160000000","     0.160000000","     0.150000000","     0.150000000"
"2010"," 14550.510000000"," 14743.382000000"," 14866.641000000"," 14854.770000000"," 14967.973000000"," 14940.176000000"," 14978.393000000"," 14963.235000000"," 14728.373000000","     0.003000000","     0.147000000","     0.056000000","     0.230000000","     0.359000000","     0.103000000","     0.558000000","     0.445000000","     0.050000000","     0.760800000","     0.453200000","    -0.492100000","    -0.254100000","     0.548600000","     0.556500000","     0.245300000","     0.185800000","     0.081100000","     0.732712000","     0.773397000","     1.168670000","     1.445060000","     1.121630000","     0.823751000","     0.640324000","     0.588314000","     0.049310700","     0.677278000","    11.552000000","    22.640530000","    28.179530000","    30.520140000","    30.327200000","    26.075350000","    17.619540000","     7.579620000","    -0.630000000","    -1.530000000","     1.680000000","    -3.730000000","    -2.380000000","    -3.920000000","    -0.800000000","    -1.030000000","    -1.660000000","     1.305561000","    -0.861078000","    -2.180902000","    -1.519515000","     0.440801900","    -1.835161000","    -0.274382900","     0.135861300","    -0.066225250","    -0.800000000","    -0.740000000","     0.820000000","     0.860000000","     1.230000000","     1.040000000","    -0.400000000","    -0.330000000","     0.470000000","     0.875000000","    -1.540000000","     0.459000000","    -3.413000000","    -2.587000000","    -4.266000000","    -0.432000000","    -0.275000000","    -0.919000000","    -0.220000000","     0.340000000","    -0.420000000","    -0.820000000","    -0.550000000","    -1.020000000","     1.080000000","    -0.670000000","    -2.050000000","     0.460000000","    -1.980000000","    -0.560000000","    -1.410000000","     0.160000000","    -1.880000000","    -1.160000000","    -0.400000000","    -1.750000000","119791.581311797","117798.717913433","116763.101032338","115194.408343034","115299.663022143","114754.722529370","117118.838775625","117720.782977492","118857.587875945","     9.138044047","    19.375416663","    15.234796333","    34.222551407","    32.974462163","     2.131860107","     6.541879437","     2.298361112","    -6.919193664","    -0.280669986","    -1.579472705","    -0.883324405","    -0.143280802","    -0.644936257","    -1.492930812","    -0.365474184","     0.528811499","    -0.832018079","    -0.905492105","    -0.946861903","    -0.888505700","    -0.298478911","    -0.273280389","    -1.187915398","    -0.288316934","     0.523918512","     0.211854998","     0.150000000","     0.150000000","     0.150000000","     0.150000000","     0.150000000","     0.150000000","     0.140000000","     0.140000000","     0.140000000"
"2011"," 14820.954000000"," 14769.261000000"," 14880.812000000"," 14639.487000000"," 14782.737000000"," 14739.301000000"," 14829.753000000"," 14768.317000000"," 14755.689000000","    -0.162000000","    -0.277000000","    -0.372000000","    -0.142000000","     0.257000000","     0.322000000","     0.467000000","     0.229000000","    -0.010000000","    -1.601800000","    -1.086400000","    -1.183400000","    -1.590900000","    -1.250800000","    -1.050400000","    -0.896500000","    -0.740200000","    -0.662900000","    -1.366920000","    -1.711320000","    -1.574130000","    -1.572120000","    -1.372000000","    -0.785219000","    -0.732187000","    -0.289885000","    -0.164429000","     1.682972000","    10.814050000","    20.443660000","    28.666730000","    30.606260000","    30.136850000","    26.014730000","    15.824470000","     7.702370000","    -2.380000000","    -2.410000000","    -3.340000000","    -4.610000000","    -1.380000000","     2.790000000","    -0.170000000","     2.390000000","     1.080000000","    -0.518731900","    -0.824216100","    -1.329463000","    -0.683892000","    -0.186044400","     0.231958900","     1.245639000","     2.103616000","    -0.384194900","     0.500000000","     0.330000000","    -0.080000000","     0.600000000","    -0.240000000","     0.300000000","    -0.980000000","    -0.400000000","    -1.080000000","    -0.865000000","    -0.467000000","    -0.376000000","    -2.631000000","    -1.683000000","     1.575000000","     1.424000000","     2.275000000","    -0.035000000","    -1.080000000","    -0.030000000","    -0.960000000","    -1.990000000","    -0.380000000","     0.580000000","     0.080000000","     1.230000000","    -1.520000000","     0.050000000","    -1.060000000","     1.170000000","     0.490000000","    -0.400000000","     0.120000000","     0.950000000","    -0.330000000","    -0.580000000","120156.169601952","118841.173016146","117586.732319657","115952.730785828","114493.886353303","113959.235944545","116183.063388303","117407.234979089","119315.114288084","     8.647590288","    18.395994586","    30.678057671","    38.808640142","    37.637117140","    42.502261843","    33.783165563","   -12.782458258","   -12.743734298","    -2.758670232","     3.505141787","    -0.272959479","     0.486693671","    -0.667533643","     1.887698142","    -1.689794740","    -0.553248611","     0.484207895","    -0.758531560","     2.171702834","    -0.511942998","     0.764661169","     0.294555892","     1.155876698","    -0.994133363","    -0.252640792","     0.287144670","     0.120000000","     0.120000000","     0.120000000","     0.110000000","     0.110000000","     0.110000000","     0.110000000","     0.100000000","     0.100000000"
"2012"," 14618.827000000"," 14874.840000000"," 14916.964000000"," 14910.802000000"," 14826.836000000"," 14810.568000000"," 14838.008000000"," 14819.425000000"," 14627.271000000","     0.308000000","     0.516000000","     0.459000000","    -0.059000000","     0.111000000","     0.002000000","     0.126000000","    -0.196000000","    -0.290000000","    -1.884400000","    -1.365300000","    -2.355400000","    -1.991500000","    -1.333100000","    -0.822400000","    -1.067400000","    -0.447900000","    -1.112100000","    -0.708538000","    -0.987432000","    -1.050270000","    -0.810246000","    -0.687927000","    -0.083568600","    -0.102257000","     0.063915300","     0.063991500","     1.514417000","     9.467661000","    22.959610000","    27.130250000","    30.761960000","    31.579320000","    26.067650000","    15.994710000","     7.547204000","     2.970000000","     1.310000000","     0.740000000","     3.200000000","     2.050000000","     1.280000000","     1.780000000","    -2.360000000","    -0.830000000","    -1.247937000","    -0.223869200","     0.571707500","    -0.355195700","     0.984966000","     1.744547000","     1.701049000","    -1.231878000","     0.008803570","    -0.610000000","    -0.270000000","     0.620000000","     0.530000000","     0.570000000","     0.340000000","    -0.470000000","    -0.930000000","    -0.580000000","     0.665000000","     0.800000000","     1.459000000","     2.221000000","    -0.220000000","    -0.036000000","     1.037000000","    -0.035000000","     0.168000000","    -0.290000000","     0.120000000","     2.080000000","    -0.500000000","    -0.460000000","    -0.640000000","     1.350000000","    -1.590000000","    -0.470000000","    -1.130000000","     0.300000000","    -0.400000000","     0.730000000","    -2.340000000","     0.190000000","    -1.420000000","    -0.970000000","    -0.110000000","120854.368006313","118142.775603855","116706.912795061","115695.651472325","114241.160427912","113947.773713205","115272.324406860","117474.397928554","118407.504392578","     8.478923575","    16.463900135","    35.454187711","    39.887074009","    19.946948867","    13.822147994","    13.855884855","     1.312229172","    -5.113499080","    -1.371789491","     0.382822726","    -0.917894255","     2.196753308","     0.274761434","    -0.379095452","    -1.489373078","     0.125660889","     0.838096530","    -1.209838379","    -0.001437324","    -1.075246665","     1.540667332","    -0.412929150","    -0.630482778","    -1.416655357","     0.243720184","     0.506772641","     0.100000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000"
"2013"," 14715.124000000"," 14749.522000000"," 14896.244000000"," 14884.479500000"," 14917.851000000"," 14957.182000000"," 14909.998000000"," 14784.151000000"," 14751.884000000","     0.559000000","     0.270000000","     0.024000000","     0.337000000","     0.001000000","     0.269000000","     0.183000000","    -0.222000000","    -0.426000000","    -2.449500000","    -0.698200000","    -0.572000000","    -0.983200000","    -0.753800000","    -0.913500000","    -0.788100000","    -0.221900000","    -0.070300000","     0.362661000","     0.032207500","     0.155323000","    -0.300674000","    -0.553146000","    -0.401968000","     0.078743000","    -0.048086200","    -0.627209000","     1.075302000","    11.361600000","    22.509770000","    29.509670000","    31.220670000","    29.334250000","    25.052210000","    17.776600000","     7.261653000","    -1.440000000","    -3.210000000","    -1.110000000","     0.600000000","     1.080000000","    -0.260000000","    -3.750000000","     0.030000000","     1.230000000","    -0.375736600","    -1.529155000","    -0.711346100","    -1.260244000","    -0.221072300","     0.314499100","    -1.641834000","    -0.437206300","    -0.115563000","    -0.930000000","    -0.280000000","     0.680000000","     2.000000000","     0.080000000","     1.000000000","    -0.570000000","    -1.100000000","     0.480000000","     0.772000000","    -1.514000000","    -0.111000000","    -1.749000000","    -0.610000000","    -1.007000000","    -3.185000000","     0.322000000","     0.494000000","    -0.490000000","    -1.010000000","    -0.590000000","    -0.880000000","     0.460000000","    -1.280000000","     2.310000000","    -0.400000000","    -2.060000000","    -0.700000000","    -0.170000000","    -0.190000000","     0.350000000","    -1.860000000","     0.340000000","    -1.900000000","    -1.640000000","     0.020000000","120442.664346790","117800.705815713","116522.738407261","115455.765298185","114661.995729788","114874.808785743","116207.509820998","116916.596262659","118932.888664651","     8.432923683","    19.631653078","    36.535800934","    24.500170246","    -0.277036333","    13.416738604","    30.576505292","    21.092134174","    -7.590147826","    -0.859547654","    -0.556814593","    -1.074931434","     0.110605279","    -0.175049445","     1.033369999","     1.218840882","    -1.618141942","    -0.819275870","    -1.118789995","    -0.393597542","    -0.853417382","     0.555143640","    -0.442933245","     0.777125439","     0.579944704","    -0.986501941","     0.254058128","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.090000000","     0.080000000","     0.080000000"
"2014"," 14601.954000000"," 14686.485000000"," 14951.296000000"," 14834.975000000"," 14871.032000000"," 14773.264000000"," 14905.492000000"," 14800.615000000"," 14826.683000000","    -0.204000000","    -0.009000000","     0.323000000","     0.210000000","    -0.036000000","    -0.009000000","    -0.051000000","     0.017000000","    -0.012000000","    -0.263900000","    -1.127700000","    -0.518100000","    -0.785400000","    -0.003000000","     0.071200000","     0.863400000","     0.951500000","     1.718900000","    -0.246677000","    -0.103844000","    -0.124968000","    -0.037675900","    -0.238167000","    -0.606400000","    -0.128428000","     0.282955000","     0.600281000","     2.362682000","    12.852620000","    20.002160000","    27.363960000","    28.662320000","    28.895490000","    22.213530000","    14.766790000","     8.264130000","    -0.570000000","    -0.360000000","     0.040000000","     3.540000000","     0.710000000","     2.320000000","     1.640000000","     0.840000000","    -0.080000000","     0.143497100","    -1.383188000","     0.629778600","    -0.426258700","    -1.285498000","    -2.025746000","     0.347423300","     0.068565700","    -0.321892300","     0.380000000","     0.670000000","    -0.700000000","    -0.730000000","     1.750000000","     1.100000000","    -0.470000000","    -0.660000000","    -0.490000000","    -0.461000000","     0.263000000","     2.029000000","     1.475000000","    -0.969000000","     0.044000000","     1.206000000","     0.972000000","     0.464000000","    -0.580000000","     0.630000000","    -0.880000000","    -0.360000000","    -1.320000000","    -1.930000000","    -0.110000000","     1.230000000","    -1.450000000","    -1.590000000","     0.750000000","     2.580000000","    -0.830000000","    -0.790000000","    -1.860000000","     0.040000000","     1.020000000","     0.980000000","120831.183127786","119093.062933405","116917.264973407","115417.896169601","114727.227083447","114209.627096585","115393.099893119","117076.332829452","118759.318806516","     6.723687410","    15.839325782","    32.155305672","    48.492320891","    41.434502755","    28.423921040","    10.756196091","    -7.492317112","   -10.398042094","    -0.889099296","    -0.510247873","    -0.627289469","     0.851649019","    -0.178449315","    -0.676198269","     0.950489793","    -2.257440429","     0.331763336","    -0.913483168","    -0.085413862","    -0.562300117","     0.948453043","    -0.367554693","     0.104410556","     0.486988907","    -0.729729297","    -0.577307016","     0.070000000","     0.070000000","     0.060000000","     0.060000000","     0.060000000","     0.060000000","     0.060000000","     0.060000000","     0.060000000"
